"tod","hbcoll","hbo","hbr","hbs","hbsch","hbw","nhbnw","nhbw","truck","Total"
"AM",12.4466741957298,333.890887448223,77.1377848993131,46.3554749882621,9.42690892159953,722.031707581899,499.803621850331,454.608179461157,684.024064598904,2839.72530394542
"EA",0,92.2967797338853,18.2817088569735,11.1306266455108,0.67466838465885,394.009580265872,989.730490524348,306.722202440049,648.051265840966,2460.89732269226
"EV1",0,0,0,0,0,0,614.506179309066,155.695454278671,282.965813312787,1053.16744690052
"EV2",11.8662102554895,490.415568977693,264.645282399882,166.965006126946,0.606258497016949,480.823942196972,2883.48980841466,717.894578016187,1622.18591662812,6638.89257151297
"MD",156.581829581914,3609.0655234928,1151.46107745392,1349.88454307163,28.0580039704891,3464.65618460332,5053.39836651162,2384.6607529922,4748.77575734771,21946.5420390256
"PM",17.5487676981331,492.566533486852,245.160870217251,165.492816286361,1.21262134216149,661.473087249059,1937.96131687655,568.567014845305,1118.16504115673,5208.1480691584
"Daily",198.443481731267,5018.23529313946,1756.68672382734,1739.82846711871,39.9784611159259,5722.99450189712,11978.8897834866,4588.14818203356,9104.16785888522,40147.3727532352
